Transaction_ID,Sender,Receiver,Amount,Timestamp,Is_Fraud
d84c5206-dad,b29fe011,9b847928,3318.15,2024-07-05 11:17:51,False
51a895e6-c84,f846f206,73098f3c,4137.84,2024-07-04 01:23:05,False
27ba4a60-bed,e294dbd3,ea762d36,1465.14,2024-09-28 05:44:11,False
db9f6517-47a,88e7192c,8c405ecf,43.08,2024-02-04 23:52:38,True
c8315179-6c4,37b7846b,7d634f4f,4968.93,2024-04-19 02:40:47,False
5a5627cc-8d4,7c01c3cc,3deaed52,4976.85,2024-08-31 22:15:12,False
d025b719-cbc,dc962fde,4bd57d53,2836.9,2024-03-28 02:12:50,False
ee6aecbd-9ea,82e7641c,e144cac6,1624.45,2024-06-10 19:40:02,False
9941bcbd-8c9,f59f50e6,237db82a,3979.98,2024-05-24 08:45:31,False
63ff2fed-510,7751f0a1,0b87db25,1087.53,2024-12-30 08:06:17,False
ac3b243c-3e6,08d6a340,5c37c14b,4404.65,2024-08-04 07:14:48,False
e86bf6d1-414,e294dbd3,c89dca16,1366.34,2024-07-29 00:18:50,False
7481ab21-d6e,c6780734,3c3f4fea,4229.5,2024-12-21 02:04:21,False
665e6032-a06,fee21490,ddf7d8b8,4394.21,2024-01-24 04:14:38,False
157315e6-af0,b58c386c,d3efa876,3194.98,2024-11-19 03:45:02,False
8bc5b054-1a3,e96a8a59,411b9baf,1141.35,2024-10-09 22:13:36,False
651592df-84e,1d640174,3dcdbfe7,3272.5,2024-09-30 17:46:50,False
846f3616-a95,fd583b2b,f028a584,2008.79,2024-04-15 07:09:59,False
93c20435-285,f5acd5f9,dddb7b5a,614.52,2024-03-15 18:25:44,False
3d798b68-878,bb5de626,5adfb01d,4052.08,2024-09-17 23:53:51,False
bdb1dcdf-27c,2113c713,9b847928,3553.9,2024-05-09 09:16:50,False
4071a743-c9a,47078462,8057174f,4049.19,2024-01-18 19:58:29,False
255d19a4-148,5ffc9bf6,e1291ed9,2432.34,2024-06-09 01:12:58,True
ef681481-624,5df5f553,97c9122a,1453.55,2024-01-06 09:19:35,False
3300d267-aaa,511249a3,1526df74,1961.66,2024-02-10 15:45:01,False
72f14b69-edc,d7720619,1d71ec07,990.82,2024-06-08 16:10:38,False
7f9bb1df-980,5b71836f,0a5d52b6,4326.74,2024-09-27 08:29:50,False
40436261-5df,734527e2,aa2ec431,86.43,2024-05-05 08:07:29,False
8cab60a1-dcf,6554195b,350f14f7,1113.43,2024-09-29 12:03:25,False
05360a4c-cdb,679fdd04,420d691e,4441.25,2024-09-03 20:35:37,False
b58b815a-b2d,f1d88210,a26929c1,497.29,2024-07-18 19:13:24,False
f931fc86-c99,4e0679b1,6f0370c6,1020.61,2024-04-02 01:55:10,False
836f3440-28c,977a0467,cb082017,18.27,2024-09-21 02:48:03,False
7e0e8317-579,b29fe011,7d634f4f,4298.19,2024-01-20 04:57:08,False
47411523-81a,8d8cb663,411c956a,104.88,2024-03-03 17:43:59,False
18c74586-6fa,5b0ad002,5e390c9b,4857.33,2024-10-27 04:35:15,False
984dce4a-2a1,19370320,c9d620b4,4302.58,2024-12-13 18:58:06,False
17f8bc4d-89f,98dbcc07,4006207b,3886.26,2024-03-15 00:24:17,False
3bda8864-49c,7b11c237,61f1e8c5,3078.75,2024-09-28 08:02:22,False
ad9098f7-868,aa2ec431,2e286662,792.06,2024-04-28 07:09:07,False
e7f3e18f-fd2,690d653c,7aca36ce,3871.84,2024-02-24 21:52:45,False
3ad96061-071,fcd0f186,86da1728,1885.95,2024-10-17 21:59:25,False
d3ec2fbb-ad9,ddfd19d1,d7720619,1760.96,2024-08-07 22:19:39,False
d0cb1ddb-f6b,7f67a0cc,923214e0,3215.9,2024-09-21 03:07:30,False
5d1c7672-dac,254b8daf,fd717c19,3975.16,2024-09-09 09:36:21,False
8ceaa781-12b,03709857,25ef6052,2599.39,2024-06-22 02:38:24,False
9035c880-472,947d4bef,7004f3bb,2897.63,2024-07-11 20:52:22,False
77e62c42-d21,b417da92,76914ea6,2558.4,2024-05-27 19:34:22,False
8602e10a-689,94384e3d,1526df74,4517.9,2024-05-20 06:57:25,False
81bd0c1f-40f,cc21e1b8,815f7992,1960.51,2024-09-28 01:55:55,False
703cd5df-1b8,5ee2df3b,7f67a0cc,447.57,2024-03-24 15:10:43,False
8d7b5511-1b9,b3ce5312,1c8640bc,1975.7,2024-09-30 18:26:33,False
a58410f2-0ff,656c9869,1c267b1d,4100.9,2024-08-19 11:17:11,False
310a194f-4ff,7751f0a1,d76b2729,3840.61,2024-02-26 03:12:04,False
8b90247f-cba,0b87db25,7e491b4a,3602.6,2024-01-06 18:04:30,False
fe2c8248-0f4,d6d4fed8,00014d73,4710.79,2024-03-07 04:57:50,False
6162f5f9-a84,09e0f4c4,63046ebb,3502.67,2024-09-13 17:03:07,False
ad1cfaf6-4ae,cd5c4901,b7aefd29,4491.02,2024-05-31 23:32:49,False
c58d58c6-73b,86da1728,6c29bdb4,4981.89,2024-05-24 02:10:12,False
7fe3bb48-9b2,815f7992,ab025169,869.95,2024-07-09 17:28:31,False
427e0e45-2d9,92cb4701,7c01c3cc,2797.81,2024-02-25 16:06:38,False
3b828fb3-e19,7ea3612e,543da4ca,4449.23,2024-10-13 05:09:24,False
5ba80878-ee7,ae83d646,6f0370c6,3574.12,2024-09-24 18:08:50,False
e13dfcb1-990,1fef5c6d,5d868b0b,1436.12,2024-07-12 23:03:04,False
91638083-e29,3e1d0d11,430737f1,3413.67,2024-04-28 06:44:37,False
5fa741cf-952,849d13c7,2e431968,2782.71,2024-07-19 13:17:36,False
314ec4e7-304,ab30eee2,443ef26a,4579.99,2024-11-07 19:30:50,False
669b586d-a52,1da69959,97c9122a,3945.19,2024-05-27 21:41:29,False
0b861444-17c,5e13a6ca,ebe599cd,1107.3,2024-05-09 21:16:31,False
5f46095d-dcb,03709857,bda321f6,2345.31,2024-07-28 22:19:51,False
7c03de32-1c3,0cd46d16,c98f6fbb,3108.78,2024-04-11 18:12:02,False
10ad2453-b7e,234b3e8c,8fd38bd7,3602.82,2024-07-18 09:15:23,False
e1ab88fe-5b6,c64a78ab,25741254,97.53,2024-09-10 02:40:46,False
92739215-416,b310c511,9b3590bd,1465.23,2024-05-26 21:29:25,False
e159e76c-3d0,aa2ec431,3ccf696d,1240.07,2024-07-14 08:00:23,False
6acccb8f-05e,4fd7676a,3cf84bc9,324.65,2024-03-13 01:56:23,False
da7cc337-0c4,0fb782c6,9ae84c45,1495.93,2024-01-03 11:43:53,False
ad8e6388-e68,23a9bfde,fb425904,1011.43,2024-02-18 14:30:37,False
a0bd4e21-c1b,f232646c,5b71836f,2987.76,2024-12-07 22:11:36,False
cc0b4090-0eb,e1509e17,7b11c237,491.99,2024-02-15 04:20:43,False
9d508d57-6da,cae60d13,6554195b,929.62,2024-06-23 19:23:22,False
60ebba50-a3b,5adfb01d,0cfe0290,4947.23,2024-05-05 16:32:24,False
53510e42-6c1,bd12a709,5ee2df3b,242.39,2024-11-24 03:11:20,False
1f48ea51-a53,69854e7b,d5fa95ef,3243.23,2024-04-06 14:17:05,False
3486d79e-459,033f92d1,38f2b430,3555.53,2024-03-26 07:16:09,False
bb165907-dc7,2d433234,3fcbd0b6,1795.54,2024-10-24 17:08:33,False
3ff408d1-2fe,c63e4a7c,f8e46300,1434.31,2024-10-19 18:42:15,False
a919821d-d07,e33d16a7,2e286662,127.72,2024-07-06 01:34:53,False
f005474c-969,320af6dc,8c57c3ce,3258.68,2024-05-16 20:08:51,False
e4ccb20d-b59,3cf84bc9,c6780734,3854.93,2024-12-15 04:16:10,False
bf2c228a-228,d94cb75a,6c3a6a56,4301.47,2024-06-27 17:35:18,False
d2943282-e3c,5df5f553,f530678c,2626.63,2024-09-15 21:00:31,False
eb7f8076-331,ea61113a,7757cbfe,954.28,2024-03-26 04:17:31,False
8182bbb6-be6,3140f212,6f0370c6,3466.75,2024-08-31 01:08:34,False
a5fc8e52-6f9,b29fe011,1006bed0,1051.87,2024-06-01 07:10:02,False
400fa2f4-c5f,511249a3,ddd53de7,4991.71,2024-11-08 16:18:09,False
a3db5b07-2fc,3cf84bc9,08d6a340,3901.19,2024-05-29 21:07:59,False
6283fead-b85,c64a78ab,87fd5a70,4951.29,2024-07-27 20:49:40,False
9ee7817e-3d5,7f09442d,3b418f70,1766.85,2024-07-05 10:19:48,False
88a87f6d-94d,37b7846b,2e431968,879.77,2024-12-22 00:55:14,False
a24835be-e6c,1a9b6a9a,c433adc9,3156.55,2024-04-01 16:33:27,False
6195483e-af2,82c783b8,25ef6052,2052.1,2024-02-05 19:21:48,False
e7d7d6db-80e,a8e7bda6,2113c713,790.96,2024-06-09 19:49:46,False
1182a319-41d,5df5f553,3f306509,4911.69,2024-05-11 11:06:08,False
f7ee7d15-55c,588d59ee,0f80bcf8,787.97,2024-02-22 21:56:39,False
9c7d331c-898,dfc70e3c,a31870a7,910.3,2024-08-24 15:21:42,False
48cbba55-6e0,e1509e17,bbeca344,1992.0,2024-06-05 16:36:15,False
19b27601-d78,d7bc3d4b,f6717d43,3010.86,2024-12-04 05:15:31,False
899bee41-51d,dddb7b5a,30bca165,629.63,2024-12-23 08:57:44,False
f6e39dbe-e21,923214e0,9da16478,662.65,2024-08-21 15:54:21,False
0d94bbfa-b21,25741254,8c57c3ce,2122.28,2024-06-14 04:02:48,False
6c5ce129-487,d6d4fed8,15bdc6e9,3824.59,2024-04-30 23:23:46,False
57ed7431-cfa,b417da92,63046ebb,4850.15,2024-07-20 07:19:13,False
579247ca-e27,4006207b,79052cda,4897.67,2024-04-19 08:17:05,False
e463a68d-2d5,1a9b6a9a,c9d620b4,1133.36,2024-10-18 01:49:09,False
0741fdfb-793,60f7a123,26ff7098,2508.85,2024-08-20 02:21:17,False
654514ce-03e,2d433234,92ff7cd8,2856.37,2024-09-29 01:15:17,False
4120ac20-685,fd583b2b,53efa3df,206.02,2024-01-12 01:26:37,False
4a41925d-22a,e144cac6,37b7846b,675.83,2024-08-13 22:00:39,False
fd9638e2-fe6,3ccf696d,565dc802,2450.59,2024-11-01 07:18:17,False
90f90a95-1f4,d94cb75a,ab025169,2937.26,2024-03-04 08:56:08,False
1faa0dff-336,f8e46300,98e6a3ad,2306.55,2024-09-02 08:18:09,False
ac4db407-563,61f1e8c5,b4bb2dbb,17.43,2024-09-23 08:15:51,False
e6b8aa57-2f5,4b756f04,690d653c,385.55,2024-09-14 00:06:29,False
3f1717bc-81c,f8e46300,dfcaf32c,3632.28,2024-03-21 14:18:41,False
e48d797c-b4e,5c758e6a,ef51dbf7,2561.68,2024-04-22 13:52:30,False
1549b83d-ae8,9b847928,cf4f9a7a,771.96,2024-01-21 17:51:59,False
ec618cc6-543,430737f1,7751f0a1,1998.67,2024-08-25 19:14:41,False
00a82e30-671,1ac67c0a,5d734917,3047.71,2024-07-02 22:29:39,False
7ea91c72-4f5,0fc065ad,04cbc238,4970.94,2024-04-14 20:11:02,False
bff52b7e-402,861d344c,fd583b2b,2900.79,2024-04-06 05:22:43,False
335b2772-d40,6d5cfb83,88aa7306,2273.24,2024-02-19 13:21:10,False
7e99d5b5-5af,92e2760d,234b3e8c,1420.25,2024-11-25 23:26:45,False
e1d12c29-b67,c9ee1976,77b2b8a4,2147.37,2024-08-23 17:53:03,False
750c75ed-9e6,9da16478,54a0dcf9,4565.88,2024-10-14 12:51:07,False
e7fe6710-f76,f3c20865,4eb5fb15,3712.47,2024-09-02 16:11:10,False
be70368c-4e1,f434bb3a,2be90adc,3984.72,2024-05-20 10:25:58,False
2d30c54e-518,7bdfe780,4156c518,118.24,2024-07-23 06:48:35,False
68e0dd0e-146,a4bde61f,29cc45b1,4708.84,2024-11-14 15:40:46,True
f22d23fd-662,5bca7693,5097dbf4,3381.12,2024-10-06 18:16:13,False
1ad60bf8-dc8,350f14f7,04cbc238,4022.08,2024-12-22 14:08:24,False
744af968-07d,c3acbb0e,119d377f,3536.31,2024-08-02 04:02:17,False
1bd84171-d15,47078462,b5e4b439,1629.68,2024-06-18 11:25:08,False
66575054-e1d,1b1a4673,b5b970fc,76.04,2024-03-28 14:22:14,False
6d5e2743-946,92ff7cd8,ff034a38,3684.83,2024-05-22 05:10:02,False
fe79ec47-a05,455acd70,510aa16c,1666.79,2024-12-21 23:33:24,False
c99e17e9-b28,a261626c,5fe4fb0e,106.96,2024-07-09 03:09:13,False
8b5fe96a-cce,b393486c,5adfb01d,4905.3,2024-07-31 15:53:21,False
51d89f65-cef,6c3a6a56,1da69959,3084.51,2024-06-01 21:22:27,False
603f3008-fa6,350f14f7,018b5e62,2153.79,2024-02-24 04:29:43,False
1294c01e-b08,5b71836f,d3efa876,2707.44,2024-11-05 06:13:22,False
f3749ca4-a71,5c37c14b,7ebb2a03,1572.2,2024-08-15 01:58:57,False
743980e4-c06,efd92d33,2b0620a2,419.49,2024-05-03 23:28:02,False
f6e006af-6ed,b58c386c,5c67d438,4209.9,2024-10-25 22:46:39,False
3ab0c964-ffd,64164cce,c3acbb0e,2361.01,2024-07-30 21:05:16,False
b00d0f99-d33,911af7a5,ab30eee2,2026.9,2024-07-14 02:51:11,False
91ff392a-a59,8e13ae65,ebe599cd,4884.09,2024-08-15 07:58:19,True
0419c581-19a,0c712c2a,a015b90d,2527.75,2024-09-26 15:18:03,False
827c4de6-698,3e1d0d11,4cb4fb02,4464.53,2024-04-17 05:12:50,False
f66d941c-eb5,030585ac,801a5a3c,3118.97,2024-08-04 01:33:22,False
2c7731ee-dc1,5d734917,09131d0f,4377.59,2024-03-28 03:32:48,False
e32fce61-5f9,b393486c,faac011b,3308.4,2024-10-02 21:38:44,False
c8c21d11-228,351b03a1,98ee8da8,1116.11,2024-07-24 12:35:58,False
346691f1-d84,73098f3c,d8a6ffae,1798.23,2024-06-26 14:56:37,False
3482fb24-5fb,018b5e62,0a5d52b6,3459.89,2024-12-12 14:41:34,False
c28f5689-f77,3cfe6fd1,ff034a38,3869.63,2024-11-03 07:16:49,False
b3868af4-da7,b5b970fc,73098f3c,4459.59,2024-05-05 00:13:24,False
2fc0f496-82b,3dcdbfe7,64164cce,3785.31,2024-12-03 15:22:38,False
53c52c6f-ad7,2ea7ba79,54a0dcf9,1159.31,2024-03-30 02:56:38,False
e54c0685-ea6,7004f3bb,27bf96bf,2441.82,2024-03-17 15:34:44,False
7792f2f9-4d9,f846f206,b4a8657f,3559.1,2024-11-27 04:28:42,False
aa9f6378-c9b,ef36ea64,6d5cfb83,4458.47,2024-01-17 05:05:02,False
c50d8c9a-2cb,acce1e3d,1c267b1d,2712.74,2024-07-07 01:44:15,False
00a2e107-82d,a5e9017d,4156c518,3997.49,2024-03-25 17:22:59,True
f3448b1d-5f4,6c3a6a56,b393486c,2411.14,2024-04-19 06:01:07,False
75011a23-f93,cf4f9a7a,61f1e8c5,2889.34,2024-03-21 19:22:58,False
27e6661b-9f9,328026c3,287bacad,3534.11,2024-07-08 21:16:54,False
929b395a-184,99f07218,b5717d70,3852.52,2024-07-20 05:53:03,False
5e41f669-df6,3c3f4fea,7c01c3cc,866.9,2024-03-26 23:34:13,False
6680518b-55d,1c267b1d,24ab8494,4157.95,2024-01-16 02:09:59,False
691197a4-802,348bd24a,83e65a5f,1622.66,2024-11-04 01:54:49,False
b4159c61-a15,64164cce,3ef4b450,3134.22,2024-01-28 12:58:18,False
b53b8347-33a,efd92d33,8057174f,3305.35,2024-11-19 17:49:55,False
b192caec-93c,ef1ec95f,b5717d70,1568.95,2024-07-31 05:54:30,False
dc043e56-683,53bab971,dfcaf32c,3828.87,2024-05-23 15:35:57,False
485f9a3c-8bb,7757cbfe,7aca36ce,1220.02,2024-06-06 17:52:05,False
f525dbb9-332,8db7a631,5c37c14b,673.32,2024-04-01 09:58:47,False
ee4f86d8-ace,b393486c,7ea3612e,1509.52,2024-04-21 11:39:47,False
a8a8efe4-deb,5097dbf4,46cc0f50,2653.68,2024-04-18 23:55:10,False
8df58456-95c,5df5f553,88e7192c,1539.43,2024-01-01 01:15:33,False
882dea31-0d7,83632655,656c9869,390.59,2024-10-02 18:55:18,False
a2f6f222-211,39924a64,923214e0,1883.49,2024-04-12 17:18:49,False
f35adeca-a7b,5c7ff516,cba0bae5,2080.29,2024-11-22 01:18:10,True
f68259e4-d28,be83ba5f,333242bc,2820.13,2024-07-19 01:18:59,False
665e5cfc-7b7,15bdc6e9,ca567ae1,3147.82,2024-01-22 14:14:08,False
c9451912-d0b,fcd0f186,b310c511,430.1,2024-03-22 03:06:46,False
ecec5941-ac9,5abc0d83,16f030e5,247.99,2024-07-18 03:26:50,False
da2bf3ae-c2c,bb5de626,0f80bcf8,3768.3,2024-01-28 07:47:31,False
9783079a-5ef,1526df74,8c405ecf,3731.99,2024-12-14 07:56:35,True
c3d4fca8-9d2,f232646c,e85b1ac5,431.09,2024-05-28 18:57:22,False
984e32f2-84f,3c5a238c,8db7a631,1834.96,2024-04-14 13:41:31,False
114aa592-832,cd5c4901,76914ea6,3743.74,2024-07-10 18:57:07,False
62544b87-09a,a3b1d489,e1291ed9,3950.23,2024-08-23 05:43:53,True
79268b35-53d,805a5f35,98e6a3ad,3312.04,2024-09-25 02:15:32,False
ca0d3d3c-81a,543da4ca,6df2df53,1734.33,2024-12-14 15:04:55,False
a7497b26-0ea,7b11c237,0cfe0290,4886.91,2024-09-07 23:51:29,False
e0778dd0-239,805a5f35,0fdd759c,2234.85,2024-10-14 23:37:02,False
907213a6-5ed,73e05369,54a0dcf9,4599.38,2024-10-25 22:09:04,False
6ceb7cf0-7e4,1006bed0,309c654f,4870.86,2024-09-11 23:40:36,False
e51768da-69d,91ebf2e3,2e431968,4442.71,2024-08-25 06:11:00,False
cf340984-38c,07576917,656c9869,1327.37,2024-10-01 17:58:03,False
0298fb8b-59b,69854e7b,be5ef466,3347.77,2024-10-18 06:38:22,False
c3cc2d81-ef4,8db7a631,3b418f70,3420.0,2024-04-17 04:20:13,False
faebcb37-a6d,12e12d3c,309c654f,4486.72,2024-09-24 17:38:36,False
203c9a03-092,90487f89,53efa3df,2437.29,2024-11-10 19:00:03,False
d2c8f2f4-d63,4ffe6159,5b71836f,639.51,2024-10-30 10:14:17,False
3eab112b-0f0,4fd7676a,7f67a0cc,1705.79,2024-04-13 03:52:15,False
7d696369-0c0,4fd7676a,e96a8a59,4727.29,2024-06-21 08:42:02,False
2089b17f-514,309c654f,b3ce5312,4555.78,2024-04-01 09:58:16,False
a1f1c9a4-be0,3098697d,5d734917,4950.4,2024-12-13 22:46:22,False
262bc642-05a,430737f1,21953157,1661.13,2024-02-01 04:43:21,False
29bfa623-0a7,fef76575,7b11c237,2095.3,2024-03-06 20:52:35,False
0e6bd3e2-682,9b847928,c6780734,4731.72,2024-05-29 01:53:59,False
133ce07a-3a2,3c1324d9,079e8d13,1199.76,2024-02-05 04:34:40,False
ae8322f9-05e,6d0ac7c5,f75bcb91,3673.87,2024-03-16 00:00:47,False
4aeb1094-fa4,bfceda13,97c9122a,3772.1,2024-01-16 10:08:40,False
c3f69c75-40e,e294dbd3,69854e7b,1856.14,2024-04-06 14:29:14,False
cee5138f-b7b,b69160ca,8ad00a85,76.18,2024-10-16 15:47:57,False
22174632-936,1d640174,358c2042,246.47,2024-02-02 02:44:09,False
0726bb13-4d6,0cd46d16,bfb1eaf7,2637.04,2024-02-13 19:28:08,False
fb3de1d8-8d8,1ac67c0a,d5fa95ef,2687.81,2024-09-01 13:00:56,False
602f7d6b-5c0,64164cce,4ffe6159,1690.38,2024-12-01 08:53:59,False
3c207e02-b80,b417da92,c9d620b4,4271.2,2024-10-18 15:34:19,False
286f9841-437,977a0467,f95ce0ff,679.9,2024-12-16 04:23:51,False
f6d1acb1-cd7,bf1ac3a0,9392063f,1025.16,2024-02-05 17:47:07,False
68de781b-58d,f66f2c7e,6df2df53,1847.04,2024-07-07 15:19:17,False
f7c47f37-3b5,4c79e809,136ea763,1338.41,2024-01-21 00:49:09,False
a39d2833-aea,82e7641c,e85b1ac5,4907.84,2024-11-29 17:17:33,False
d104f892-a6e,f6717d43,6554195b,1984.37,2024-04-29 03:20:19,False
814f3f5a-30b,92cb4701,815f7992,1358.29,2024-09-25 01:31:08,False
e7b87531-c49,231d2e9f,4bd57d53,3148.39,2024-12-14 12:04:38,False
3fbc407d-ccc,7f09442d,cd5c4901,1910.25,2024-05-09 23:45:48,False
1cd8e18c-ae1,911af7a5,a31870a7,4906.78,2024-08-15 07:21:55,False
51ca7a60-bd8,42413a3a,ef1ec95f,2275.66,2024-09-09 13:11:51,False
db9e654c-f5d,f6f9dbaf,b4a8657f,2070.19,2024-07-04 19:40:12,False
815d7c56-56a,2ce28e99,fdb7737a,1408.94,2024-01-19 15:44:21,False
f84dc3b9-a81,4bd57d53,c792b678,3361.99,2024-12-02 22:17:52,False
ba067831-f24,b8c35712,09e0f4c4,790.5,2024-11-07 03:58:00,False
b290a13a-cde,a409b2a2,03114d21,2595.24,2024-12-06 21:06:11,False
87a0735a-517,1006bed0,439f5cc4,2081.84,2024-09-03 09:17:11,False
7c8310c5-863,83e65a5f,be83ba5f,156.41,2024-03-14 01:58:50,False
bd669d92-f3b,c92f9193,b4bb2dbb,119.16,2024-11-16 08:44:42,False
265376c4-421,252789e8,b7aefd29,4273.09,2024-01-04 03:08:56,False
bb0244bd-b89,5097dbf4,471e2a26,2581.36,2024-07-23 14:44:14,False
1849b6c1-acb,73e05369,511249a3,2820.09,2024-08-29 06:43:15,False
f0a5090c-aac,a015b90d,27bf96bf,761.14,2024-03-09 09:41:39,False
43b17606-631,2690c8aa,bb31ea39,1655.12,2024-06-05 07:59:23,False
a8a75bda-f13,5bca7693,29cc45b1,3916.61,2024-08-23 02:23:27,False
e92a94fa-dc3,12e12d3c,231d2e9f,4199.75,2024-01-10 12:46:50,False
d0fbbb47-0ff,4006207b,3c5a238c,2277.13,2024-06-25 22:57:34,False
bd1fb016-c6f,c4b4a92d,92cb4701,4466.76,2024-09-22 19:10:07,False
c1109639-0a2,4813f23d,4ae402c8,557.1,2024-10-18 16:16:12,False
7a949ffd-1a2,cd5c4901,e144cac6,768.74,2024-02-28 03:06:39,False
2b0895c5-d8a,04cbc238,351b03a1,4016.47,2024-07-05 15:13:48,False
855c324a-839,b29fe011,6c29bdb4,4579.49,2024-06-17 04:15:11,False
6c54f4da-4a2,92cb4701,46cc0f50,2666.47,2024-09-21 11:41:01,False
c3870ab2-575,4c2a6565,c433adc9,1537.17,2024-04-07 02:11:31,False
cd2f800e-b57,acce1e3d,729ede76,4364.55,2024-08-04 03:56:37,False
2c975fb0-bff,2d1fc821,801a5a3c,3638.19,2024-08-28 01:25:39,False
6228cbf1-828,a409b2a2,333242bc,4040.62,2024-11-27 01:11:21,False
4ccd67d0-9ba,6c3a6a56,3e1d0d11,2161.12,2024-09-13 15:54:04,False
67d9ef3f-72a,2113c713,c92f9193,807.68,2024-01-02 13:51:31,False
99e2dbf9-9b8,6f761f68,3fcbd0b6,2899.97,2024-12-22 03:25:33,False
94be8f30-554,6bd465db,f232646c,3751.92,2024-10-15 17:32:09,False
44ac185d-2a7,0fb782c6,6954852a,2804.45,2024-03-16 03:31:10,False
195c9a30-e70,53efa3df,416787c1,213.5,2024-05-20 21:53:48,False
fd436f26-209,51083c87,f2991971,3004.25,2024-01-07 15:25:48,False
a9d19841-4d9,b58c386c,455acd70,3414.51,2024-09-22 03:09:19,False
d5072b12-a8b,53efa3df,98ee8da8,1096.69,2024-11-30 02:58:20,False
5dec3cee-9fc,c8187406,38f2b430,2710.91,2024-05-16 12:28:30,False
1a44da51-310,c63e4a7c,e1291ed9,3580.7,2024-01-29 16:12:00,True
9137fbbb-b42,6954852a,a3b1d489,1840.7,2024-03-30 14:01:54,False
3f62a88f-f4f,4fe0c3a2,73e05369,3583.08,2024-03-10 15:00:04,False
3c926c9a-b84,7757cbfe,46cc0f50,4020.41,2024-04-06 09:47:10,False
2c6b7e18-a6e,2d433234,cf747df8,663.14,2024-05-03 16:29:11,False
72eda7e0-435,20951c73,935adc89,1402.03,2024-09-23 14:54:51,False
0a33e8f9-62c,5b0ad002,0cfe0290,2425.26,2024-05-30 23:33:56,False
e6b2e4f1-71d,51083c87,3138fb8c,853.53,2024-09-27 12:37:13,False
78f158dd-92a,c98f6fbb,acce1e3d,4505.58,2024-05-05 06:40:40,False
6bd74da9-2c0,a1042011,457db6b8,2634.65,2024-10-01 09:02:33,False
2efc3b51-546,9c089bc0,443ef26a,4529.73,2024-01-07 05:58:04,False
5334e670-fe2,82e7641c,f6717d43,2751.49,2024-09-15 21:33:08,False
ab021dc6-d8d,37b7846b,c89dca16,4242.34,2024-06-26 17:34:32,False
7948aab4-7e8,5c758e6a,947d4bef,3487.07,2024-12-11 07:17:11,False
858da9fc-265,01f93b52,377d096a,196.15,2024-01-24 06:37:48,False
d4d154ee-aa6,a26929c1,3140f212,3805.38,2024-07-25 14:12:16,False
83840c8c-7a4,00014d73,6f78cc65,4363.45,2024-04-17 00:14:34,False
f8408ea7-f73,734527e2,faac7328,2403.84,2024-09-16 00:06:23,False
6b78be09-727,7b11c237,fd583b2b,1574.55,2024-09-16 09:32:17,False
99cb188d-695,033f92d1,efd92d33,3651.11,2024-03-17 06:04:56,False
8971b631-0e9,5c37c14b,5abc0d83,1724.77,2024-11-26 06:29:14,False
fdd81f8a-633,b29fe011,6e76079c,2934.1,2024-07-25 17:01:51,False
0403d831-8ab,931895e8,0c712c2a,4306.67,2024-05-24 18:04:23,False
26a39bba-db1,131ac7f0,00014d73,775.67,2024-11-08 19:34:55,False
f2a91daf-789,734527e2,4cf14a37,4895.74,2024-01-11 16:15:45,False
f32ddfa0-2f4,2fb1eb00,3b8af38d,4353.6,2024-03-08 09:12:01,False
3bcb9285-a85,d94cb75a,2ea7ba79,3374.89,2024-12-09 14:25:58,False
190aeca7-1af,7c01c3cc,3b8af38d,3133.22,2024-11-01 17:25:57,False
993e9d4c-94f,1c8640bc,a261626c,3005.69,2024-10-09 01:28:05,False
3f214748-1ae,b6cca1b7,c9d620b4,2972.5,2024-11-18 02:24:37,False
9cc89ab1-3f3,d8a6ffae,805a5f35,2155.3,2024-05-07 01:42:08,False
e26551b2-1bf,fb425904,d7720619,4951.11,2024-10-05 06:44:05,False
5827e240-d98,41577b39,6f761f68,2414.43,2024-09-03 06:20:20,False
131354a6-da0,f8341778,a5e9017d,4996.73,2024-04-20 13:38:33,True
88cb502b-4a7,c92f9193,389f86b3,1110.21,2024-05-08 22:18:54,False
35ccf99b-cf0,b4bb2dbb,6f0370c6,3556.22,2024-02-28 19:12:09,False
85bb140b-901,2fb1eb00,9c3b1ce4,412.3,2024-12-28 13:01:59,False
eaddf1ed-af6,e144cac6,3dcdbfe7,3747.73,2024-05-01 12:12:38,False
bd1f7f12-196,fb425904,0fb782c6,1168.56,2024-10-04 17:18:13,False
b943cd6c-6c4,04cbc238,39924a64,467.09,2024-01-27 18:55:58,False
6b4da68a-1ec,a35988c9,87fd5a70,4646.0,2024-04-30 13:26:08,False
6ac0eb88-be5,b519106a,94a1e106,4490.17,2024-06-23 09:07:20,False
d63164b1-109,f1d88210,e813d41b,1858.59,2024-06-06 06:11:50,False
26b73733-fc7,4cf14a37,8c4df970,2574.18,2024-07-05 10:00:33,False
cf1715dd-a28,c63e4a7c,53bab971,94.96,2024-12-04 19:14:04,False
19230a19-568,e85b1ac5,8c57c3ce,3240.19,2024-04-20 07:09:18,False
3ad03bc3-46e,1b1a4673,6d5cfb83,20.36,2024-08-26 07:50:00,False
836a3d63-7bb,4ae402c8,21953157,2933.45,2024-08-09 23:19:36,False
6d82914a-233,20951c73,61f1e8c5,2269.29,2024-10-15 12:52:18,False
ddbf3542-dea,4fe0c3a2,aa2ec431,3500.9,2024-02-22 11:32:32,False
